kind,entityType,entityId,sku,actionType,currentBid,suggestedBid,text,campaignName,groupName,campaignId,adGroupId,accountId,siteId,spend30,clicks30,orders30,acos30,spend7,clicks7,orders7,acos7,reasonCode,hit,habit,marketBucket,reopenRule,priority
kw,keyword,9024430718623,COT2347,bid,0.4,0.04,vbs activities,kw broad_vbs crafts_COT2347,kw broad_vbs crafts_COT2347,26707176537495,11684708422867,720,4,5.6,14,2,0.14007,2,5,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=5 spend=2.00,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,133
kw,keyword,481936523456437,HEL2084,pause,0.41,,staff thank you gifts bulk,kw broad_team appreciation gifts bulk_hel2084,kw broad_team appreciation gifts bulk_hel2084,187595844466590,357104586777701,487,4,5.59,15,0,,2.38,6,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=6 spend=2.38,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,134
auto,autoTarget,481034468471198,GT3814,bid,0.27,0.24,Close-match,pin me cheer ribbon-gt3814-a2,pin me cheer ribbon-gt3814-a2,414413128252700,412471957465605,167,4,5.53,20,1,0.11528,1.74,6,0,,persistently_low_small_step,15d_zero_order clicks=10 spend=2.69,auto_zero_order_not_closed,funeral_memorial_ribbon_fit_misjudge,do_not_reopen_without_fresh_market_and_exact_conversion_proof,135
sbKw,sbKeyword,47264852583059,KEJ1748,pause,0.24,,wall storage basket,sb kw broad_wall mount wire basket_kej1748 kej0562 kej0561,,69718518356320,532334704399062,765,4,5.42,21,0,,1.13,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.13,sbv_or_sb_keyword_spend_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,136
auto,autoTarget,348143030833272,AE2139,pause,0.58,,Substitutes,auto_amazon business_ae2139,auto_amazon business_ae2139,155198233810050,346994711871643,195,4,5.39,10,0,,2.33,4,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=4 spend=2.33,auto_loose_or_substitutes_uncontrolled,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,137
sbKw,sbKeyword,121949899564963,CLO0344,pause,0.2,,rotating jewelry display stand,sbkw_rotating bracelet display stand_clo0344 clo0341 clo0343,,200659595040115,298572935069155,624,4,5.34,32,1,0.203506,1.19,7,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.19,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,138
kw,keyword,1158446875154,CL3650,bid,0.5,0.05,pepper pinata,kw broad_chili pepper pinata_cl3650,kw broad_chili pepper pinata_cl3650,20635938876040,254688784946736,103,4,5.33,12,2,0.076164,2.29,5,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=5 spend=2.29,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,139
sbKw,sbKeyword,21540443443713,HEL2829,bid,0.26,0.25,plush keychains,sbvkw_cute crochet bear keychain _hel2829,,549373219878462,491588148129648,487,4,5.33,20,1,0.242382,2.85,10,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=10 spend=2.85,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,140
kw,keyword,325270083054939,HAY0221,pause,0.28,,rubber duck sailor,kw_cruise duck_hay0221,kw_cruise duck_hay0221,505640237073919,504255068457853,546,4,5.32,19,0,,1.68,6,0,,no_order_hard_stop,15d_zero_order clicks=13 spend=3.64,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,141
kw,keyword,401921220854105,SIJ2011,pause,0.7,,restaurant container,kw_food storage box tote_sij2011,kw_food storage box tote_sij2011,460675192998817,457929568058348,607,4,5.32,7,0,,5.32,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=5.32,kw_zero_order_or_high_acos_not_stopped,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,142
auto,autoTarget,371231017727313,DN2683,pause,0.24,,Substitutes,galvanized flower bucket dn2683-a2,galvanized flower bucket dn2683-a2,537486945043934,471315831582496,171,4,5.28,18,0,,5.28,18,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=18 spend=5.28,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,143
auto,autoTarget,446271865911786,DUN1392,pause,0.29,,Loose-match,auto_commercial food storage_dun1392,auto_commercial food storage_dun1392,506021562500877,505733559635653,639,4,5.27,20,0,,3.79,14,0,,no_order_hard_stop,7d_zero_order clicks=14 spend=3.79,auto_loose_or_substitutes_uncontrolled,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,144
sbKw,sbKeyword,171795190888022,YUT2847,pause,0.51,,size 3 soccer ball,sb _soccer balls bulk_yut2847 yut2840 yut2844,,21598962397311,536685428761558,737,4,5.27,10,1,0.119799,2.09,4,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=4 spend=2.09,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,145
kw,keyword,232541367602369,SH0423,bid,0.35,0.03,umbrella hat,kw exact_umbrella hat_sh0423,kw exact_umbrella hat_sh0423,151811182617217,124973306050729,49,4,5.25,15,1,0.404157,2.45,7,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=7 spend=2.45,kw_zero_order_or_high_acos_not_stopped,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,146
kw,keyword,153413564980958,SAN0148,pause,0.22,,great gatsby accessories for women,kw_q2 profit san0148 phrase_san0148,kw_q2 profit san0148 phrase_san0148,275179455296602,246830005979707,528,4,5.23,24,0,,2.15,10,0,,no_order_hard_stop,7d_zero_order clicks=10 spend=2.15,phrase_kw_not_stopped_at_7_15d,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,147
kw,keyword,100460335351329,TUR5292,bid,0.45,0.05,bible verse cards,ai_kw exact_prayer scripture cards_tur5292,ai_kw exact_prayer scripture cards_tur5292,161797528518591,160443626878439,856,4,5.22,12,1,0.127348,2.7,6,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=6 spend=2.70,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,148
auto,autoTarget,549939291390810,JAF0900,pause,0.28,,Close-match,church gifts in bulk-jaf0900-auto,church gifts in bulk-jaf0900-auto,313904114505884,294844223053179,628,4,5.22,18,0,,2.93,9,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=9 spend=2.93,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,149
kw,keyword,116493964658821,GUF3129,bid,0.4,0.04,patriotic gift hat,broad_patriotic_gifts_guf3129,broad_patriotic_gifts_guf3129,259832901636741,208528137411809,714,4,5.2,13,1,0.113068,4,10,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=10 spend=4.00,broad_kw_too_wide,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,150
auto,autoTarget,497116553241517,SAN1320,pause,0.31,,Close-match,ai_auto_coverage_san1320,ai_auto_coverage_san1320,207512510317450,412341894912213,528,4,5.19,17,1,0.34623,2.17,7,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.17,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,151
auto,autoTarget,510757492028264,JIN1883,bid,0.45,0.05,Substitutes,auto_tablenum_jin1883,auto_normal,482790174311842,537384405801736,622,4,5.18,12,1,0.035484,2.7,6,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=6 spend=2.70,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,152
kw,keyword,424972865146722,DUN1391,pause,0.48,,gallon ice cream containers with lids,kw_commercial food storage_dun1391,kw_commercial food storage_dun1391,321623498823752,320630977561404,639,4,5.17,11,0,,2.77,6,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=6 spend=2.77,kw_zero_order_or_high_acos_not_stopped,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,153
sbKw,sbKeyword,215465431302646,DUN1392,pause,0.32,,bulk food storage containers,sbvkw_commercial food storage_dun1392,,259918767941012,498710244448173,639,4,5.14,16,0,,2.15,8,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=8 spend=2.15,sbv_or_sb_keyword_spend_not_closed,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,154
auto,autoTarget,354169963064299,EY5555,pause,0.31,,Close-match,auto_q2 profit ey5555 auto_ey5555,auto_q2 profit ey5555 auto_ey5555,90905719662027,558703182511672,295,4,5.13,19,1,0.205282,2.07,7,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.07,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,155
auto,autoTarget,439950409689417,YCL1247,pause,0.1,,Substitutes,blue floral picks ycl1247-a0.08,blue floral picks ycl1247-a0.08,530043688726772,416255780357618,479,4,5.12,49,0,,0.38,4,0,,no_order_hard_stop,15d_zero_order clicks=20 spend=2.02,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,156
kw,keyword,133874083222780,HAY1929,bid,0.26,0.03,cruise ship ducks,ai_kw broad_cruise ducks_hay1929,ai_kw broad_cruise ducks_hay1929,276348666502411,184850758333493,546,4,5.08,20,1,0.231014,2.86,11,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=11 spend=2.86,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,157
auto,autoTarget,552702324043984,GT3814,bid,0.21,0.18,Substitutes,pin me cheer ribbon-gt3814-a2,pin me cheer ribbon-gt3814-a2,414413128252700,412471957465605,167,4,5.06,26,4,0.087908,1.23,6,0,,persistently_low_small_step,15d_zero_order clicks=15 spend=2.90,auto_loose_or_substitutes_uncontrolled,funeral_memorial_ribbon_fit_misjudge,do_not_reopen_without_fresh_market_and_exact_conversion_proof,158
sbKw,sbKeyword,292308819259182,UAN2599,pause,0.35,,small journals,kw_sbv_inspirational_journal_uan2599,,109108559672104,476633555235105,515,4,5.06,17,1,0.506506,4.29,14,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=14 spend=4.29,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,159
sbKw,sbKeyword,213152191001653,,pause,0.27,,baby shower crafts,sb,,88016410758535,398273352562252,803,4,5.06,18,0,,1.89,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.89,sbv_or_sb_keyword_spend_not_closed,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,160
sbKw,sbKeyword,269645407471822,KEJ1748,pause,0.3,,wall mount bins,sb kw broad_wall mount wire basket_kej1748 kej0562 kej0561,,69718518356320,532334704399062,765,4,5.02,19,0,,1.41,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.41,sbv_or_sb_keyword_spend_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,161
auto,autoTarget,514926415745802,STY6101,pause,0.19,,Loose-match,20260414-sty6101-system-a,20260414-sty6101-system-a,25005367024573,521391415487677,867,4,5.01,29,0,,1.21,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.21,auto_loose_or_substitutes_uncontrolled,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,162
kw,keyword,369916603253701,SAN0383,pause,0.55,,adult felt cowboy hats bulk,kw_cowhat&band_san0383,kw_cs,350659306277711,515181560403407,528,4,4.95,9,0,,3.85,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=3.85,kw_zero_order_or_high_acos_not_stopped,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,163
manual,manualTarget,466929639145070,SAN0383,pause,0.54,,asinExpandedFrom=B08BW2S9BQ,asin_cowhat&band_san0383,asin_cowhat&band_san0383,553831302487647,406775616669817,528,4,4.85,10,0,,2.98,6,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=6 spend=2.98,asin_or_manual_expansion_unverified,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,164
auto,autoTarget,329492835490222,KEJ0561,bid,0.32,0.17,Close-match,auto_pegboardorganizer_kej0561,2,504478513693889,498623810478455,765,4,4.84,15,0,,0.93,3,0,,no_order_bid_down,30d_zero_order clicks=15 spend=4.84,auto_zero_order_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,165
kw,keyword,145504908004266,LRU1537,bid,0.3,0.27,bear plates,kw board_bear paper plates napkins_lru1537,kw board_bear paper plates napkins_lru1537,193009564424757,74278419866318,518,4,4.76,17,1,0.216462,0.6,2,0,,persistently_low_small_step,15d_zero_order clicks=8 spend=2.18,kw_zero_order_or_high_acos_not_stopped,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,166
auto,autoTarget,459320570327890,QA3278,pause,0.36,,Complements,auto_weeding fan_qa3278,auto_weeding fan_qa3278,527437848007129,558330469343997,388,4,4.74,17,0,,2.73,10,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.73,auto_zero_order_not_closed,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,167
kw,keyword,124563671826198,YUT4466,bid,0.4,0.04,birthday pool float,pool party decorations for kids birthday-yut4466-system-keyword,pool party decorations for kids birthday-yut4466-system-keyword,189889521035152,204384416664686,737,4,4.72,11,1,0.205306,2.82,6,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=6 spend=2.82,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,168
sbKw,sbKeyword,138273013319403,KEJ1748,pause,0.46,,pegboard baskets,sb kw broad_wall mount wire basket_kej1748 kej0562 kej0561,,69718518356320,532334704399062,765,4,4.71,17,1,0.134609,2.73,10,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.73,sbv_or_sb_keyword_spend_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,169
sbKw,sbKeyword,117234478637080,KEJ1748,pause,0.3,,office wall organizer,sb kw broad_wall mount wire basket_kej1748 kej0562 kej0561,,69718518356320,532334704399062,765,4,4.69,16,0,,2.18,9,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=9 spend=2.18,sbv_or_sb_keyword_spend_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,170
kw,keyword,412164390075809,SIJ2011,pause,0.75,,commercial food storage containers with lids,kw_food storage box tote_sij2011,kw_food storage box tote_sij2011,460675192998817,457929568058348,607,4,4.67,7,0,,4.67,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=4.67,kw_zero_order_or_high_acos_not_stopped,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,171
auto,autoTarget,341731835467817,SAN0148,pause,0.21,,Close-match,auto_q2 profit san0148 auto_san0148,auto_q2 profit san0148 auto_san0148,212032833134595,364146860456261,528,4,4.67,21,0,,2.36,11,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=11 spend=2.36,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,172
kw,keyword,243834141275754,HAY0218,bid,0.2,0.05,ducks for cruise ship,kw_rubber ducks cruise_hay0218,kw_rubber ducks cruise_hay0218,232750983339063,241576346527043,546,4,4.65,15,0,,0,0,0,,no_order_bid_down,30d_zero_order clicks=15 spend=4.65,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,173
sbKw,sbKeyword,538262948494541,XIX0903,pause,0.43,,stencil set,sbv_letterstencils_xix0903,,471599180932062,449330019033297,772,4,4.65,14,2,0.129238,2.34,7,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.34,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,174
sbKw,sbKeyword,195641423130181,MF6328,bid,0.61,0.06,floating numbers for pool,sbkw_pool floats_mf6328 mf6292 mf6280,,272213410885381,494111239569353,314,4,4.59,9,2,0.090035,3.36,6,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=6 spend=3.36,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,175
kw,keyword,552443822593429,DUN1391,bid,0.48,0.33,6 quart round container,kw_commercial food storage_dun1391,kw_commercial food storage_dun1391,321623498823752,320630977561404,639,4,4.56,10,0,,1.92,4,0,,no_order_bid_down,15d_zero_order clicks=8 spend=3.60,kw_zero_order_or_high_acos_not_stopped,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,176
manual,manualTarget,227454753499888,LNE1321,pause,0.36,,asinExpandedFrom=B0DHRMB2NX,asin_cosmetic bags_lne1321,asin_cosmetic bags_lne1321,540341444121002,397206604518077,453,4,4.51,17,1,0.045569,2.05,7,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.05,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,177
kw,keyword,482733064450494,YUT3183,bid,0.66,0.6,6 pack soccer balls,kw_soccer balls-yut3183,kw_soccer balls-yut3183,410374365859192,446644550044183,737,4,4.43,7,0,,0.66,1,0,,no_order_bid_down,30d_zero_order clicks=7 spend=4.43,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,178
sbKw,sbKeyword,173773561448304,CAS4030,pause,0.3,,juneteenth cupcake toppers,sbvkw_juneteenth cupcake toppers_cas4030,,468141637445099,361266529315049,385,4,4.41,16,0,,2.26,8,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=8 spend=2.26,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,179
kw,keyword,552517173827607,DUI0086,pause,0.27,,wooden cutting boards with handle,kw_wood cutting boards_dui0086,kw_wood cutting boards_dui0086,367810412093177,398707918877217,689,4,4.39,17,0,,2.58,10,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.58,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,180
kw,keyword,545217828144674,KA1544,pause,0.29,,turquoise flowers artificial,kw_artificial foam rose_ka1544,kw_artificial foam rose_ka1544,541659165975879,477369731960173,135,4,4.35,15,0,,2.03,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.03,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,181
kw,keyword,110486765911578,SH0422,bid,0.35,0.3,umbrella hat,kw exact_umbrella hat_sh0422,kw exact_umbrella hat_sh0422,252979969442426,229715641736969,49,4,4.35,13,1,0.362802,0.65,2,0,,acos_bid_down,15d_zero_order clicks=9 spend=3.01,kw_zero_order_or_high_acos_not_stopped,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,182
auto,autoTarget,560846093790683,BOY3355,pause,0.22,,Close-match,ai_auto_coverage_boy3355,ai_auto_coverage_boy3355,24484439866038,426541791682498,84,4,4.32,18,0,,2.18,10,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.18,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,183
sbKw,sbKeyword,14624123201301,XIX2353,pause,0.3,,letter and shape stencils,sbkw broad_letter stencils_xix2353,,54095962121074,551036711661677,772,4,4.29,16,0,,2.95,11,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=11 spend=2.95,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,184
manual,manualTarget,401292615824539,AE1101,pause,0.3,,asinExpandedFrom=B0CC34SCVF,asin_coachgifts_ae1101,asin_coachgifts_ae1101,491844162546133,509632820306567,195,4,4.27,15,0,,2.77,10,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.77,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,185
sbKw,sbKeyword,177063048045290,QA1157,pause,0.48,,mini colored pencils with sharpener,sbv kw_mini colored pencils_qa1157,,87192228041341,446626535339069,388,4,4.27,10,0,,2.14,5,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=5 spend=2.14,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,186
auto,autoTarget,359423402834052,ST2078,pause,0.12,,Loose-match,auto_strawberry keychains_st2078,auto_strawberry keychains_st2078,466979737444697,529879861619450,165,4,4.24,38,1,0.265165,1.2,10,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=10 spend=1.20,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,187
auto,autoTarget,543401882996325,UAN0188,pause,0.13,,Substitutes,auto_ mini inspirational notebooks_uan0188,auto_ mini inspirational notebooks_uan0188,507956881648066,341079761529284,515,4,4.23,23,0,,1.24,8,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=8 spend=1.24,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,188
kw,keyword,203298910036220,OCE2575,bid,0.35,0.2,diamond art bookmarks bulk,ai_kw broad_diamond art bookmarks_oce2575,ai_kw broad_diamond art bookmarks_oce2575,78743788374772,278453233398010,665,4,4.2,12,0,,1.75,5,0,,no_order_bid_down,15d_zero_order clicks=12 spend=4.20,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,189
auto,autoTarget,506014791758702,HUA0165,pause,0.6,,Substitutes,auto_flip flops_hua0165,20230809-hua0165-system-a,452085173713132,336440266267608,600,4,4.18,7,0,,4.18,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=4.18,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,190
kw,keyword,193624372332204,ZO0891,bid,0.35,0.2,bible study gifts,kw broad_christian mothers day gifts_zo0891,kw broad_christian mothers day gifts_zo0891,1684710798645,132011524166708,294,4,4.17,12,0,,1.72,5,0,,no_order_bid_down,15d_zero_order clicks=10 spend=3.47,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,191
sbKw,sbKeyword,496106748551317,QQ1764,bid,0.6,0.25,rainbow tablecloth rectangle,sbv high-quality_rainbow tablecloth_qq1764,,34122180322406,316203055849498,296,4,4.17,8,4,0.057162,2.49,4,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=4 spend=2.49,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,192
kw,keyword,116154868401345,QA3275,pause,0.46,,paper fans for wedding,ai_kw_exact_wedding_fans_qa3275,ai_kw_exact_wedding_fans_qa3275,29375706248464,252219054525183,388,4,4.14,9,0,,3.22,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=3.22,kw_zero_order_or_high_acos_not_stopped,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,193
auto,autoTarget,359758411135839,CLO0344,pause,0.46,,Close-match,auto_rotating bracelet display stand_clo0344,auto_rotating bracelet display stand_clo0344,378892767863128,559720548915215,624,4,4.14,9,0,,4.14,9,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=9 spend=4.14,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,194
auto,autoTarget,390473848070284,QA1950,bid,0.21,0.02,Complements,auto_wooden keychain blanks_qa1950,auto_wooden keychain blanks_qa1950,81465235586434,426889420957316,388,4,4.14,22,1,0.230127,2.26,12,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=12 spend=2.26,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,195
kw,keyword,192770365386046,QA3275,pause,0.46,,fans for wedding guests,ai_kw_exact_wedding_fans_qa3275,ai_kw_exact_wedding_fans_qa3275,29375706248464,252219054525183,388,4,4.13,9,0,,2.29,5,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=5 spend=2.29,kw_zero_order_or_high_acos_not_stopped,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,196
auto,autoTarget,511619876050816,YUN2188,bid,0.27,0.12,Loose-match,auto_mothers day gifts bulk cups_yun2188,auto_mothers day gifts bulk cups_yun2188,16216460122161,420831768103006,563,4,4.11,13,0,,0.54,2,0,,no_order_bid_down,30d_zero_order clicks=13 spend=4.11,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,197
kw,keyword,477384165437298,JUU1053,pause,0.28,,cakesicle stand display,kw broad_cakesicle stand_juu1053,kw broad_cakesicle stand_juu1053,134061865879050,560628901353816,567,4,4.1,15,1,0.227904,3.26,12,0,,residual_15d_zero_order_hard_stop,7d_zero_order clicks=12 spend=3.26,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,198
kw,keyword,551161028714323,HUA0165,pause,0.65,,flip flops,kw_flip flops_hua0165,kw_flip flops_hua0165,327882653276996,336743563934295,600,4,4.08,8,0,,4.08,8,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=8 spend=4.08,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,199
auto,autoTarget,439375374456381,YUT2840,bid,1.02,0.9,Complements,auto_soccer ball_yut2840,auto_soccer ball_yut2840,47060190231771,358873856096181,737,4,4.08,4,0,,0,0,0,,persistently_low_small_step,30d_zero_order clicks=4 spend=4.08,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,200
sbKw,sbKeyword,543388597018076,LE8156,bid,0.3,0.27,social worker gifts for women,sb kw broad_social worker_le8156 le8173 le8168,,222900325634337,555391790259172,398,4,4.06,15,2,0.10155,0.84,3,0,,persistently_low_small_step,15d_zero_order clicks=9 spend=2.42,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,201
